Date,Asset,Close_Price,Volume,Market_Cap
2023-08-05,AAPL,1641.7717061223877,242502,693892310269.8224
2023-08-06,AAPL,735.4218341967093,95521,958706802523.2024
2023-08-07,AAPL,2795.0568011647238,72220,695194290216.0796
2023-08-08,AAPL,1417.093919824253,276739,48215123590.8222
2023-08-09,AAPL,3903.6602933966637,592145,1817239551365.7712
2023-08-10,AAPL,2581.8397055140613,802242,573646577479.7648
2023-08-11,AAPL,3298.7982263557255,773071,272936043970.30777
2023-08-12,AAPL,573.4724573303013,138812,265903960192.33444
2023-08-13,AAPL,3454.957204976859,33712,1949250407139.0232
2023-08-14,AAPL,3694.8909025279077,6468,246992325664.42578
2023-08-15,AAPL,1973.8945793347968,915043,693748199490.8386
2023-08-16,AAPL,2444.699104116361,654756,136175443769.6016
2023-08-17,AAPL,3070.998713566832,866486,1471210152873.9414
2023-08-18,AAPL,740.6125776786296,275848,1193906542791.8887
2023-08-19,AAPL,2035.1360020305976,591262,1067604255762.8594
2023-08-20,AAPL,1624.7189597006368,590988,1711824847402.4497
2023-08-21,AAPL,628.177269040884,399894,1147100207432.0295
2023-08-22,AAPL,1501.760968051549,130443,1911106329493.9282
2023-08-23,AAPL,319.2806220726996,328026,1245937395164.8457
2023-08-24,AAPL,151.9570324504736,189059,709326462931.1456
2023-08-25,AAPL,583.9068421615499,168177,74457015982.50186
2023-08-26,AAPL,3854.304690777237,364798,1450825936958.684
2023-08-27,AAPL,2220.641666785317,149443,747916685265.5834
2023-08-28,AAPL,3864.9975365552186,822729,1198805156636.058
2023-08-29,AAPL,1758.3666194040213,742892,1752820077781.2349
2023-08-30,AAPL,1281.6737256867752,816185,16308802827.522375
2023-08-31,AAPL,2049.260358218964,898142,1519465302887.475
2023-09-01,AAPL,1786.071170099995,86765,871134265451.3853
2023-09-02,AAPL,467.37550283388845,399972,248996267536.6666
2023-09-03,AAPL,2581.263943026315,959377,1165333020567.9722
2023-09-04,AAPL,903.3508209129185,510230,1065697232237.3651
2023-09-05,AAPL,2497.3724218464267,585918,1684773768247.3333
2023-09-06,AAPL,2618.2943149727057,156675,1043603923458.801
2023-09-07,AAPL,650.49816985816,764880,1654876388265.9866
2023-09-08,AAPL,292.3310270871392,679668,1089434003209.9396
2023-09-09,AAPL,3134.008264970337,103897,894444221108.6758
2023-09-10,AAPL,1866.2116738888146,818688,742996617422.6907
2023-09-11,AAPL,279.74699224662936,318958,348221178971.8126
2023-09-12,AAPL,3979.72195282058,296105,1168477730005.8176
2023-09-13,AAPL,278.2332159356482,484919,1088956320743.0089
2023-09-14,AAPL,2795.389153991285,183713,1951503563544.535
2023-09-15,AAPL,3935.531754790484,682793,825405192722.4702
2023-09-16,AAPL,994.7614116529062,555019,843625002926.3595
2023-09-17,AAPL,611.8850063144249,7401,328578898553.64886
2023-09-18,AAPL,529.4705107185941,648280,1195545537649.7153
2023-09-19,AAPL,1247.9368328920025,387341,1695856685805.2156
2023-09-20,AAPL,449.1309534920544,101041,496598406004.8292
2023-09-21,AAPL,2784.037299691821,150517,19146723389.806465
2023-09-22,AAPL,296.05260261374764,469634,1383255773068.362
2023-09-23,AAPL,2062.2174061916694,848444,63716209511.93486
2023-09-24,AAPL,3986.952572719258,466035,819143322340.7122
2023-09-25,AAPL,3265.1825645487743,158042,1225807965112.3423
2023-09-26,AAPL,2480.116781012493,194962,772637422572.2529
2023-09-27,AAPL,1259.701802107116,929864,521895854150.70105
2023-09-28,AAPL,2514.388553351972,515744,1598733749397.1064
2023-09-29,AAPL,2131.813782451024,774607,602565463001.6105
2023-09-30,AAPL,1733.0293663669675,186685,360913539855.7923
2023-10-01,AAPL,566.3059881237879,851789,777405013302.6396
2023-10-02,AAPL,3552.0866501998435,33235,264198135351.79404
2023-10-03,AAPL,1826.649362844224,868827,1381103559005.4792
2023-10-04,AAPL,818.758921692022,467351,1420450750590.2378
2023-10-05,AAPL,1502.649435965294,535716,30542407661.799408
2023-10-06,AAPL,1685.8125224892617,179257,1390038118596.342
2023-10-07,AAPL,3318.7746874891536,463635,598675691767.1118
2023-10-08,AAPL,2947.776803217538,872603,1312750984176.956
2023-10-09,AAPL,3088.754329883292,694181,1413261587782.7976
2023-10-10,AAPL,93.57349449315649,180073,556285072310.2292
2023-10-11,AAPL,1693.808292810058,340804,371585827612.67053
2023-10-12,AAPL,1951.3093989595284,217006,1652891484760.1003
2023-10-13,AAPL,125.8094934510739,487814,1478629374466.23
2023-10-14,AAPL,1076.262174542885,638308,1674447537434.5667
2023-10-15,AAPL,3053.1448013324334,40633,872004026603.9719
2023-10-16,AAPL,591.5833376295462,220464,913281200976.6078
2023-10-17,AAPL,2164.475019237737,123104,688990169400.8331
2023-10-18,AAPL,900.0473944680881,277551,998625865248.0529
2023-10-19,AAPL,97.87705984337842,150152,1293493540173.5928
2023-10-20,AAPL,1002.7457575181888,74860,1629275323980.403
2023-10-21,AAPL,3904.7013318947124,270551,367158100333.8113
2023-10-22,AAPL,3216.071591937809,958517,811429843352.0983
2023-10-23,AAPL,3840.327745068082,824865,922942071113.3842
2023-10-24,AAPL,1977.0234735091317,982452,976501105693.7526
2023-10-25,AAPL,483.45798477613886,529508,1084403846124.4753
2023-10-26,AAPL,2214.439981446087,456690,1603692761379.117
2023-10-27,AAPL,1844.7904715118455,340411,1772614906882.1414
2023-10-28,AAPL,3385.210476821483,909694,319156181219.7169
2023-10-29,AAPL,437.42619409776614,470932,1425651001241.8755
2023-10-30,AAPL,1978.5524912360238,23554,958737383557.8212
2023-10-31,AAPL,642.6922255412378,210102,836015708777.8691
2023-11-01,AAPL,1332.4699112157368,602309,227572975074.59714
2023-11-02,AAPL,2962.5604556818084,591135,129207367344.01811
2023-11-03,AAPL,1930.2716110066278,617829,1955644143636.905
2023-11-04,AAPL,1534.7587263257888,420577,1285094676722.733
2023-11-05,AAPL,1608.1813003516395,104738,905399339903.6204
2023-11-06,AAPL,1864.8147352036472,868535,1523765247096.9143
2023-11-07,AAPL,3150.8153481563745,148052,183174332310.07172
2023-11-08,AAPL,3573.734521313926,259343,1215285337473.3997
2023-11-09,AAPL,3823.572011690517,247161,1321562569941.585
2023-11-10,AAPL,3158.2683757084155,838180,904657752898.1776
2023-11-11,AAPL,1295.8572382046502,197729,505944638101.31903
2023-11-12,AAPL,2768.1320890418415,558806,1909215193819.6992
2023-11-13,AAPL,1778.532340018798,50257,602968665133.9891
2023-11-14,AAPL,1055.948957081902,794366,250469067793.81708
2023-11-15,AAPL,3371.4427387323944,862219,1261316681705.484
2023-11-16,AAPL,201.78407840118373,358925,1149071621079.5188
2023-11-17,AAPL,3611.9598689349227,78895,1509790304075.3064
2023-11-18,AAPL,1872.8359852677,931359,1507812481455.7864
2023-11-19,AAPL,2566.9458333927078,118926,1240851649816.0603
2023-11-20,AAPL,2654.447992712842,280772,415863054409.96704
2023-11-21,AAPL,3585.715075790819,746547,1774403938852.2751
2023-11-22,AAPL,2564.845244560469,810681,497317727081.4112
2023-11-23,AAPL,2475.037659802244,239577,188874592598.9383
2023-11-24,AAPL,313.2755602147254,954554,603696748865.8021
2023-11-25,AAPL,2097.711686683556,396491,966981166102.7863
2023-11-26,AAPL,643.1675532273146,124332,415158111721.8465
2023-11-27,AAPL,2962.863386449868,526053,668009665637.1941
2023-11-28,AAPL,2073.2765872100645,972238,1027872691073.3446
2023-11-29,AAPL,2736.8997278729958,495235,646555917670.9935
2023-11-30,AAPL,214.60795737941785,84417,179545385610.1605
2023-12-01,AAPL,384.9284633809227,504658,395229820161.266
2023-12-02,AAPL,2879.477382847595,766588,1588619550668.6118
2023-12-03,AAPL,334.7331271947598,489253,1908708906249.0186
2023-12-04,AAPL,331.46407467277146,118526,297725341451.26074
2023-12-05,AAPL,97.82847717780542,252796,1362357085852.5894
2023-12-06,AAPL,3828.1805232829465,694194,1811253970937.5159
2023-12-07,AAPL,2963.1580198630772,886225,598986575773.9282
2023-12-08,AAPL,1445.3430635831535,290143,1659094007775.0203
2023-12-09,AAPL,1221.315546086238,695502,1809966606986.001
2023-12-10,AAPL,1431.3277574961057,233125,599696282924.2505
2023-12-11,AAPL,3109.881448165668,635080,114424879355.4967
2023-12-12,AAPL,2662.413913728137,259522,1833669383826.0615
2023-12-13,AAPL,781.5224930764983,262696,661634866227.4713
2023-12-14,AAPL,737.7318745696332,995923,28462375911.73882
2023-12-15,AAPL,438.6628163679194,927799,950364630621.4957
2023-12-16,AAPL,2658.1957428202854,909932,232637285042.39664
2023-12-17,AAPL,3069.272015775857,391829,1803502047557.6147
2023-12-18,AAPL,1096.9333918837658,387623,310835861365.22723
2023-12-19,AAPL,132.7325960721056,356537,609533190880.3323
2023-12-20,AAPL,374.578086531888,368912,1581109891632.835
2023-12-21,AAPL,3873.0471376378705,713289,1612887593615.053
2023-12-22,AAPL,1217.00687103581,30867,1802658697348.0273
2023-12-23,AAPL,3088.4314339606276,127040,995294917714.3816
2023-12-24,AAPL,2517.4210969743417,897873,1973454537465.2969
2023-12-25,AAPL,1558.6615766289387,124105,1032861822569.6351
2023-12-26,AAPL,862.4646856724427,7286,1581624875424.4421
2023-12-27,AAPL,529.4763517296553,898731,724442929354.5323
2023-12-28,AAPL,2479.301223753523,682650,1882641341284.1309
2023-12-29,AAPL,3109.8034335192624,136221,1370347437078.021
2023-12-30,AAPL,2593.4218014874664,191659,155119405077.1409
2019-01-01,GOOGL,2144.6934263341755,105152,217931137782.54367
2019-01-02,GOOGL,215.70733255496324,106960,1781730291745.9485
2019-01-03,GOOGL,3875.530671497816,519988,1619307466437.3994
2019-01-04,GOOGL,3204.9210570355694,593169,660858385401.7665
2019-01-05,GOOGL,1206.6470449688106,154005,1043670331401.6483
2019-01-06,GOOGL,3920.88280096746,630272,1705644127190.803
2019-01-07,GOOGL,2427.4322790634724,206378,207758777187.34464
2019-01-08,GOOGL,2350.5694999186235,281226,277140703709.76086
2019-01-09,GOOGL,3004.8890587466517,374235,1431338350450.6929
2019-01-10,GOOGL,3256.4906629560433,536151,165328759402.51074
2019-01-11,GOOGL,2643.0904989594355,794416,705780426211.2601
2019-01-12,GOOGL,555.9781981464901,914613,504364835982.82074
2019-01-13,GOOGL,1386.1566486782688,56189,1520811503311.0076
2019-01-14,GOOGL,3715.9303792878964,618327,5893299319.05108
2019-01-15,GOOGL,937.2316667832151,694384,231654049206.8259
2019-01-16,GOOGL,1520.0597441581776,105855,198916074460.5697
2019-01-17,GOOGL,1756.7036876295742,50430,636836026750.6312
2019-01-18,GOOGL,1785.649709293086,854436,465726518478.4131
2019-01-19,GOOGL,2471.111350853376,652940,457337287480.2417
2019-01-20,GOOGL,3775.149559091595,403348,741416129374.6915
2019-01-21,GOOGL,1000.7362117383946,36086,428883905995.8557
2019-01-22,GOOGL,529.9304363886263,497056,213322163184.4003
2019-01-23,GOOGL,830.0084349467523,628939,1166919277408.6953
2019-01-24,GOOGL,3553.3533558266145,277606,1903523656343.212
2019-01-25,GOOGL,2600.952709988064,964853,1214722689149.341
2019-01-26,GOOGL,1179.3318174946826,809755,1514284320589.0615
2019-01-27,GOOGL,3272.990408926038,19167,1944381501545.015
2019-01-28,GOOGL,3452.4114856355723,11067,307172127671.9897
2019-01-29,GOOGL,3393.731637826598,712142,920160134205.6562
2019-01-30,GOOGL,3679.7598078762403,849419,1164112867710.9368
2019-01-31,GOOGL,1046.3520296847782,528514,644903540424.5829
2019-02-01,GOOGL,3032.415618547799,995960,1226645827594.79
2019-02-02,GOOGL,1869.131014232853,419777,1248017159831.7986
2019-02-03,GOOGL,3375.894283915743,901008,1684616243297.6265
2019-02-04,GOOGL,2927.538174788372,888555,1665198249936.6162
2019-02-05,GOOGL,3116.9674136739122,37738,285901355760.9899
2019-02-06,GOOGL,2641.8392588402326,863226,338614888550.9928
2019-02-07,GOOGL,750.8436394053422,902544,445521603597.2481
2019-02-08,GOOGL,2202.8563296429065,819087,523199231826.29236
2019-02-09,GOOGL,3939.4454711218073,363553,1129422321080.201
2019-02-10,GOOGL,3752.6828626636197,806286,655653191371.6068
2019-02-11,GOOGL,220.5362563981961,449262,1905972410612.3547
2019-02-12,GOOGL,701.0185221312767,967179,237484541091.17026
2019-02-13,GOOGL,570.3286551455195,610099,493723468028.09735
2019-02-14,GOOGL,2917.620644441917,207483,1736766766695.615
2019-02-15,GOOGL,3280.252052934933,962637,1169077938981.9478
2019-02-16,GOOGL,893.3698969271541,299059,1095309464064.5532
2019-02-17,GOOGL,2048.1181371597245,457604,1189096158215.8342
2019-02-18,GOOGL,3370.77696064424,865221,505276854553.6485
2019-02-19,GOOGL,2944.5661018266896,250811,1523132999101.2554
2019-02-20,GOOGL,2191.8369616928007,29737,993567695183.4547
2019-02-21,GOOGL,2381.873377312153,767766,86149286571.1341
2019-02-22,GOOGL,2058.024160319306,139973,355139366315.22095
2019-02-23,GOOGL,1225.3163827093413,84094,1633431686607.7065
2019-02-24,GOOGL,2281.8368717931135,479085,690744486511.3569
2019-02-25,GOOGL,2771.096943097858,535289,1547114809905.7383
2019-02-26,GOOGL,3499.6255176501904,484764,1327090094037.5103
2019-02-27,GOOGL,2563.35084821803,227069,603618101672.1393
2019-02-28,GOOGL,3056.430071320474,383948,254944052457.14484
2019-03-01,GOOGL,682.2829580705634,950315,1614083627832.0076
2019-03-02,GOOGL,1873.15202395817,885970,1286531634298.5176
2019-03-03,GOOGL,86.85989831701852,752306,602294219596.5946
2019-03-04,GOOGL,1024.3815148604108,647888,1047026661480.2314
2019-03-05,GOOGL,2919.523774696369,366218,1224194239964.5222
2019-03-06,GOOGL,3967.6493078299854,918450,5234924837.0439625
2019-03-07,GOOGL,441.75349336950285,60489,1341356036293.0916
2019-03-08,GOOGL,1635.9025476520885,38896,1312500056097.4785
2019-03-09,GOOGL,3210.28032636168,751494,166074264785.88727
2019-03-10,GOOGL,855.9407567841504,455135,1575718914100.9048
2019-03-11,GOOGL,2242.5855497440307,251616,1650352611137.2463
2019-03-12,GOOGL,2945.6316193172156,782801,581034778990.6478
2019-03-13,GOOGL,2483.1425285277073,828359,325263101663.4849
2019-03-14,GOOGL,792.6977017308938,492746,1373276516673.4402
2019-03-15,GOOGL,1453.7690463086708,490200,247576966740.59763
2019-03-16,GOOGL,3145.9775487173188,950834,1716226791500.098
2019-03-17,GOOGL,2239.194730821466,203768,960778840603.9048
2019-03-18,GOOGL,70.65697349450531,175642,1819708154991.9436
2019-03-19,GOOGL,3055.9135021109705,421067,1284696574642.428
2019-03-20,GOOGL,189.47985201394434,22185,570899439646.6263
2019-03-21,GOOGL,2995.648441788367,994047,936607393618.8923
2019-03-22,GOOGL,849.7982126526878,202965,1059164948137.2762
2019-03-23,GOOGL,3834.390246471552,975204,1630502171141.6758
2019-03-24,GOOGL,1503.3659676432337,652022,1723848473175.945
2019-03-25,GOOGL,1341.3798845354124,512899,1366340540652.078
2019-03-26,GOOGL,638.1077988131565,333444,589102012240.2087
2019-03-27,GOOGL,1257.1366511863487,81125,1057608447417.6078
2019-03-28,GOOGL,3512.7705092213923,979227,262113082908.20572
2019-03-29,GOOGL,3985.520633627627,11037,460988841433.6991
2019-03-30,GOOGL,1504.8226455020508,166177,606814209799.0632
2019-03-31,GOOGL,1822.0119922704432,661780,146447103233.53876
2019-04-01,GOOGL,2902.1802059008114,738397,1770092222735.855
2019-04-02,GOOGL,3550.4733328370444,773145,246165710273.18155
2019-04-03,GOOGL,2392.5251200377975,101117,1393980613444.82
2019-04-04,GOOGL,1596.5265078024258,10779,1011818075766.8768
2019-04-05,GOOGL,1679.8562713520637,536732,1663703889323.0374
2019-04-06,GOOGL,2797.691678662387,91654,1482330460685.1467
2019-04-07,GOOGL,62.71214123690079,461278,1519716272674.0317
2019-04-08,GOOGL,2497.3778829663706,176599,837274209038.0406
2019-04-09,GOOGL,1454.1973912433616,73623,1668118295656.278
2019-04-10,GOOGL,3187.079458544483,387293,190389009298.0248
2019-04-11,GOOGL,417.313027301372,403009,889393612705.423
2019-04-12,GOOGL,2373.3989544461424,168454,1989233507539.2092
2019-04-13,GOOGL,1949.8429150501888,396365,1896280975540.0288
2019-04-14,GOOGL,2587.1858273256485,479437,165342957379.2595
2019-04-15,GOOGL,306.17169820772494,828779,1146398192744.5083
2019-04-16,GOOGL,2340.9359603411185,656266,631985572896.3984
2019-04-17,GOOGL,2267.8641224401185,315976,1457216597484.74
2019-04-18,GOOGL,2264.6073729438754,223786,1471839079863.4836
2019-04-19,GOOGL,2433.7762830559964,473767,1186442774.4645092
2019-04-20,GOOGL,2722.0483520441308,413882,1691792542361.9412
2019-04-21,GOOGL,3229.7065487390405,3696,447941832765.48883
2019-04-22,GOOGL,1115.7918445064468,950677,1931847321824.3098
2019-04-23,GOOGL,3308.945170211245,13626,1810957184484.314
2019-04-24,GOOGL,2018.1099449406418,179359,382127439044.5412
2019-04-25,GOOGL,354.3802025806081,54303,1273034512502.4924
2019-04-26,GOOGL,281.27617051371783,999354,593406260714.1616
2019-04-27,GOOGL,1370.24135884944,307937,206865286580.0572
2019-04-28,GOOGL,3150.343059590297,755969,1748130653880.451
2019-04-29,GOOGL,2845.3396922266174,425507,362472117954.7637
2019-04-30,GOOGL,3165.0291104560056,833639,842514153265.5435
2019-05-01,GOOGL,2093.2127729443573,820916,1848454062912.0112
2019-05-02,GOOGL,1788.7860419241877,613053,151633328453.1113
2019-05-03,GOOGL,632.4374804898216,137830,1101618406958.9094
2019-05-04,GOOGL,1346.3613767567806,65495,1144716600268.986
2019-05-05,GOOGL,1764.3764963868073,688611,1526370354644.2776
2019-05-06,GOOGL,399.9716972344881,315951,1654434608647.9546
2019-05-07,GOOGL,921.4172132092845,777407,848863445726.3187
2019-05-08,GOOGL,2412.9899115517683,491585,1487622398355.1826
2019-05-09,GOOGL,2955.8693012447998,208791,1820968194978.3704
2019-05-10,GOOGL,3993.472670002151,107809,1772646131912.6638
2019-05-11,GOOGL,3735.797658807053,888016,1004136318163.1805
2019-05-12,GOOGL,2588.1325381640067,212688,1214452069477.024
2019-05-13,GOOGL,1713.9298105115845,839206,1345944914967.4082
2019-05-14,GOOGL,2562.900590597519,337759,1638398491032.901
2019-05-15,GOOGL,3153.3238914169165,873694,1015958446586.6963
2019-05-16,GOOGL,517.42795414738,445857,224688138572.8441
2019-05-17,GOOGL,1669.1243143003385,936810,771218172496.7565
2019-05-18,GOOGL,3367.219028260688,728174,1440683956763.0647
2019-05-19,GOOGL,1566.1401601355237,975771,1247974091422.593
2019-05-20,GOOGL,2308.895471347387,320345,1507230111166.9995
2019-05-21,GOOGL,2371.688975405683,562085,1000407522906.3419
2019-05-22,GOOGL,778.6811998778754,135135,349635140317.8562
2019-05-23,GOOGL,1480.8299945265392,500872,231299869675.75754
2019-05-24,GOOGL,1371.319590530632,568435,963042616088.0005
2019-05-25,GOOGL,153.47699870165593,503063,412243947594.55255
2019-05-26,GOOGL,145.5574673708532,977331,1964551509219.4648
2019-05-27,GOOGL,3335.203322519305,856860,398307190906.7401
2019-05-28,GOOGL,1128.629699392609,84657,1134001805084.6296
2019-05-29,GOOGL,2096.411126643321,152676,4534100447.387921
2019-05-30,GOOGL,1229.9660156756536,515984,508036519315.7243
2019-05-31,GOOGL,3765.683018205595,27484,519017835951.0063
2019-06-01,GOOGL,1074.2221975198063,698690,1476236883796.393
2019-06-02,GOOGL,1747.1444103187935,391737,991756650950.3748
2019-06-03,GOOGL,3497.284489414177,60321,25171610170.55261
2019-06-04,GOOGL,3375.6375888276443,495915,758962706772.906
2019-06-05,GOOGL,785.1006004927954,181199,1289917413047.1206
2019-06-06,GOOGL,3220.4410736930563,101758,1273777202786.613
2019-06-07,GOOGL,1859.838202614676,16828,108723539710.8984
2019-06-08,GOOGL,1957.7270447371532,914571,1857896951814.666
2019-06-09,GOOGL,577.245891042978,5957,494735146425.9815
2019-06-10,GOOGL,368.3759793406424,806103,1783160702095.5598
2019-06-11,GOOGL,2925.3602625463723,977084,427615477409.41833
2019-06-12,GOOGL,2011.021551803434,123838,1136132718249.7744
2019-06-13,GOOGL,1775.5602753299593,105596,812754536183.6332
2019-06-14,GOOGL,2931.557503176967,491055,1163117217009.6746
2019-06-15,GOOGL,3073.7759510148835,651342,996227765518.9398
2019-06-16,GOOGL,677.6872622939466,977054,5092574396.510395
2019-06-17,GOOGL,2460.389340436683,599520,703313417222.3844
2019-06-18,GOOGL,584.6486249968578,242335,23423095503.06918
2019-06-19,GOOGL,3017.9315898147306,734708,1367049702781.5586
2019-06-20,GOOGL,2644.972867255201,469347,1707138114571.8728
2019-06-21,GOOGL,3828.627753279659,862927,770044208958.0112
2019-06-22,GOOGL,322.3841646078637,512637,1050079273098.6492
2019-06-23,GOOGL,275.36614854745454,392942,132608857011.33861
2019-06-24,GOOGL,1164.6389450381405,802815,771009620218.251
2019-06-25,GOOGL,1083.7374507568286,534180,278581952456.1515
2019-06-26,GOOGL,1025.5662563343994,815212,130338976057.72173
2019-06-27,GOOGL,3629.705593058095,382945,344894261854.257
2019-06-28,GOOGL,1035.707489405549,357401,1741817043186.5872
2019-06-29,GOOGL,1124.2014182080925,151461,1964426602254.5693
2019-06-30,GOOGL,3049.6231365509566,120478,1758549051406.4329
2019-07-01,GOOGL,1826.472377679633,46081,1939371272899.7654
2019-07-02,GOOGL,3118.0066999729656,259034,1461882796169.4395
2019-07-03,GOOGL,308.1963223793217,360049,320251294137.47473
2019-07-04,GOOGL,1975.906215009868,492530,1126777735702.7896
2019-07-05,GOOGL,182.7737207239664,276239,1463460543197.8137
2019-07-06,GOOGL,297.48015364865034,989261,1027412125503.4468
2019-07-07,GOOGL,3630.427940710423,27634,1109779800970.364
2019-07-08,GOOGL,600.0192159145009,180311,1172793999934.0103
2019-07-09,GOOGL,2153.061694987108,922181,934226032319.5212
2019-07-10,GOOGL,1673.8276302727909,962283,581886344398.3425
2019-07-11,GOOGL,1422.0061387224287,573161,1274413252470.4514
2019-07-12,GOOGL,3604.3417154647263,92084,107963283392.45227
2019-07-13,GOOGL,136.20241726318352,467086,342683566149.7658
2019-07-14,GOOGL,2671.969260393577,701112,1850597814435.9438
2019-07-15,GOOGL,3855.408015143524,847230,978143688725.1318
2019-07-16,GOOGL,2262.6643246742756,301076,1643545938912.4795
2019-07-17,GOOGL,3750.448725030713,599857,1453354842682.0454
2019-07-18,GOOGL,256.4186231797939,908980,642097398914.3899
2019-07-19,GOOGL,1704.2336103429375,123793,1607494477057.8542
2019-07-20,GOOGL,1077.6232743001021,259406,183553557666.56363
2019-07-21,GOOGL,2936.742811673883,769553,1750081530438.7317
2019-07-22,GOOGL,3926.1235074641245,591108,1361439442659.5151
2019-07-23,GOOGL,1063.2937466547787,236919,1854217561520.0122
2019-07-24,GOOGL,2633.989675822594,629162,1791125290097.5615
2019-07-25,GOOGL,832.4856494009736,612939,761143809101.8959
2019-07-26,GOOGL,2283.054505557859,319907,1713808211216.8672
2019-07-27,GOOGL,1882.533322418928,85355,1126469127966.6504
2019-07-28,GOOGL,3889.4210520445713,41291,315071518416.95215
2019-07-29,GOOGL,2453.682727151043,503543,1659272175919.176
2019-07-30,GOOGL,1430.5501697429343,472464,1815931597521.8977
2019-07-31,GOOGL,500.6783503073368,362477,170009868110.5397
2019-08-01,GOOGL,647.4249735029915,950801,1861175135376.64
2019-08-02,GOOGL,940.0018733073786,424807,1202928554327.9604
2019-08-03,GOOGL,1041.318312294177,941472,52768933389.02383
2019-08-04,GOOGL,3409.933428472494,287619,1084047467909.4978
2019-08-05,GOOGL,2266.8300137159736,54603,1593701319532.4692
2019-08-06,GOOGL,2117.3940999287474,806782,1066829712823.3049
2019-08-07,GOOGL,503.337043883409,753380,1414785261661.7642
2019-08-08,GOOGL,3447.551788730268,336435,1759285881022.6152
2019-08-09,GOOGL,2905.116497673511,362001,1739653258800.5923
2019-08-10,GOOGL,317.29002950500626,785222,358560965953.14374
2019-08-11,GOOGL,2845.9486340575863,738547,854832920166.0643
2019-08-12,GOOGL,2196.975958503452,342883,223218966694.31613
2019-08-13,GOOGL,372.8151156997741,548807,1190600536349.0063
2019-08-14,GOOGL,1860.287534038193,329920,1909498775540.1792
2019-08-15,GOOGL,1964.5503341636856,857127,364512098966.6109
2019-08-16,GOOGL,704.8094336449392,347553,807857097206.9492
2019-08-17,GOOGL,3785.507680651115,254618,1908099573181.3872
2019-08-18,GOOGL,3407.4027173486147,667140,1500486334602.9229
2019-08-19,GOOGL,2692.6382324499777,776442,143267788662.04907
2019-08-20,GOOGL,1876.0674659523984,140733,857402717579.7119
2019-08-21,GOOGL,1676.4738892588086,495807,1975783557313.7927
2019-08-22,GOOGL,2621.3451952462688,29512,907031954365.0627
2019-08-23,GOOGL,2204.4558841572766,19403,1259173418463.974
2019-08-24,GOOGL,295.9787682334482,916244,1402252425423.984
2019-08-25,GOOGL,2074.38546264281,568271,1328198848307.4858
2019-08-26,GOOGL,3235.294288069716,829981,1037918199622.7828
2019-08-27,GOOGL,1863.9975165079843,882517,266458579294.4986
2019-08-28,GOOGL,255.22848133936023,836151,1417121305300.947
2019-08-29,GOOGL,3155.7988875669307,333993,1866722417550.0396
2019-08-30,GOOGL,845.3869394370988,638639,1883451597896.9724
2019-08-31,GOOGL,1071.5522978077531,470004,1187185422934.9622
2019-09-01,GOOGL,700.5900960575688,988357,984902780799.743
2019-09-02,GOOGL,1354.3495062424154,776872,668588239549.7437
2019-09-03,GOOGL,3039.1684474701083,108915,208034408410.82745
2019-09-04,GOOGL,2101.5741450405526,288600,1766352530741.9
2019-09-05,GOOGL,859.2810328953146,231214,274969787746.24274
2019-09-06,GOOGL,3517.428808700561,976599,576603513173.4307
2019-09-07,GOOGL,3524.3483270585402,9461,1481056543034.1965
2019-09-08,GOOGL,3488.7847789317275,684305,1409822603641.4417
2019-09-09,GOOGL,993.2450349570802,440906,1362344495310.0212
2019-09-10,GOOGL,1832.395409514903,595651,1483672283914.366
2019-09-11,GOOGL,3940.7091417564566,89907,1084412850483.863
2019-09-12,GOOGL,3099.449281424462,603727,310747001317.82465
2019-09-13,GOOGL,157.31131384096128,938391,1996717668045.2402
2019-09-14,GOOGL,307.5581354789436,750432,1784387034736.8538
2019-09-15,GOOGL,1882.5289384087143,424319,862873341876.3318
2019-09-16,GOOGL,3641.4198131531625,343080,1061121893399.5178
2019-09-17,GOOGL,2177.8721019132213,647800,787708349357.1864
2019-09-18,GOOGL,2016.3594067354463,786445,1276318373130.7236
2019-09-19,GOOGL,466.6211148286908,429059,1462548939466.9456
2019-09-20,GOOGL,2644.2814136609613,706824,463894834353.433
2019-09-21,GOOGL,3297.3074843708905,770943,866160270491.0817
2019-09-22,GOOGL,1552.6590296548711,867158,1280829338697.6675
2019-09-23,GOOGL,3113.6668111550434,609492,1976051421450.0144
2019-09-24,GOOGL,3859.682782908206,557157,650423397465.0436
2019-09-25,GOOGL,854.877513554372,124263,1490255893271.2085
2019-09-26,GOOGL,2117.1520432192283,783420,693996855331.8365
2019-09-27,GOOGL,1184.1949344340733,966356,185587166319.68097
2019-09-28,GOOGL,3181.7749551836655,832733,1540521494234.9343
2019-09-29,GOOGL,2331.4937952305722,441707,1298964459068.1113
2019-09-30,GOOGL,2556.6005493237,901000,1029165091330.0852
2019-10-01,GOOGL,3201.7609304827815,639838,1350396741764.7554
2019-10-02,GOOGL,1614.083367016697,48369,1758720807864.0889
2019-10-03,GOOGL,3664.6057702078206,904928,1513264691401.1538
2019-10-04,GOOGL,2155.464025622253,730891,1715777028429.4478
2019-10-05,GOOGL,673.9215501996247,524468,580747654135.0848
2019-10-06,GOOGL,2798.8015167667695,834763,1601166551073.0984
2019-10-07,GOOGL,3183.382334231105,29911,720658684919.0892
2019-10-08,GOOGL,1301.2086244167303,124976,42283060931.46068
2019-10-09,GOOGL,3435.8580651450743,242310,87325288677.54185
